filename,molecule,ansatz,layers,basis,init,n_qubits,norb,n_alpha_target,n_beta_target,n_unique_strings,n_correct_strings,frac_correct_strings,prob_mass_correct,prob_mass_1e_neighbor
methanol_LUCJ_L3_cc-pVDZ_random.npz,methanol,LUCJ,3,cc-pVDZ,random,28,14,9,9,10000,195,0.0195,0.019500000000000003,0.08240000000000003
methanol_LUCJ_L3_cc-pVDZ_zeroes.npz,methanol,LUCJ,3,cc-pVDZ,zeroes,28,14,9,9,6073,543,0.08941215214885559,0.16429999999999997,0.33520000000000005
methanol_LUCJ_L4_STO-3G_CCSD.npz,methanol,LUCJ,4,STO-3G,CCSD,28,14,9,9,10000,199,0.0199,0.0199,0.07190000000000002
methanol_LUCJ_L4_STO-3G_ML.npz,methanol,LUCJ,4,STO-3G,ML,28,14,9,9,10000,176,0.0176,0.017600000000000005,0.07180000000000002
methanol_LUCJ_L4_STO-3G_ML_exact.npz,methanol,LUCJ,4,STO-3G,ML_exact,28,14,9,9,9999,169,0.0169016901690169,0.016900000000000005,0.07630000000000002
methanol_LUCJ_L4_STO-3G_MP2.npz,methanol,LUCJ,4,STO-3G,MP2,28,14,9,9,10000,211,0.0211,0.021100000000000004,0.08220000000000002
methanol_LUCJ_L4_STO-3G_random.npz,methanol,LUCJ,4,STO-3G,random,28,14,9,9,10000,193,0.0193,0.019300000000000005,0.07450000000000002
methanol_LUCJ_L4_STO-3G_zeroes.npz,methanol,LUCJ,4,STO-3G,zeroes,28,14,9,9,5764,443,0.07685634975711311,0.1526,0.3029
methanol_LUCJ_L4_aug-cc-pVDZ_CCSD.npz,methanol,LUCJ,4,aug-cc-pVDZ,CCSD,28,14,9,9,9999,215,0.0215021502150215,0.021500000000000002,0.07700000000000001
methanol_LUCJ_L4_aug-cc-pVDZ_ML.npz,methanol,LUCJ,4,aug-cc-pVDZ,ML,28,14,9,9,10000,222,0.0222,0.022200000000000004,0.08140000000000001
methanol_LUCJ_L4_aug-cc-pVDZ_ML_exact.npz,methanol,LUCJ,4,aug-cc-pVDZ,ML_exact,28,14,9,9,10000,213,0.0213,0.021300000000000003,0.08590000000000003
methanol_LUCJ_L4_aug-cc-pVDZ_MP2.npz,methanol,LUCJ,4,aug-cc-pVDZ,MP2,28,14,9,9,10000,209,0.0209,0.020900000000000005,0.08100000000000002
methanol_LUCJ_L4_aug-cc-pVDZ_random.npz,methanol,LUCJ,4,aug-cc-pVDZ,random,28,14,9,9,10000,189,0.0189,0.0189,0.07530000000000002
methanol_LUCJ_L4_aug-cc-pVDZ_zeroes.npz,methanol,LUCJ,4,aug-cc-pVDZ,zeroes,28,14,9,9,6461,545,0.084352267450859,0.1451,0.3036
methanol_LUCJ_L4_cc-pVDZ_CCSD.npz,methanol,LUCJ,4,cc-pVDZ,CCSD,28,14,9,9,10000,213,0.0213,0.021300000000000003,0.07490000000000002
methanol_LUCJ_L4_cc-pVDZ_ML.npz,methanol,LUCJ,4,cc-pVDZ,ML,28,14,9,9,10000,211,0.0211,0.021100000000000004,0.07420000000000002
methanol_LUCJ_L4_cc-pVDZ_ML_exact.npz,methanol,LUCJ,4,cc-pVDZ,ML_exact,28,14,9,9,10000,186,0.0186,0.018600000000000005,0.07740000000000002
methanol_LUCJ_L4_cc-pVDZ_MP2.npz,methanol,LUCJ,4,cc-pVDZ,MP2,28,14,9,9,10000,165,0.0165,0.0165,0.07820000000000002
methanol_LUCJ_L4_cc-pVDZ_random.npz,methanol,LUCJ,4,cc-pVDZ,random,28,14,9,9,10000,197,0.0197,0.019700000000000002,0.08130000000000001
methanol_LUCJ_L4_cc-pVDZ_zeroes.npz,methanol,LUCJ,4,cc-pVDZ,zeroes,28,14,9,9,6142,561,0.09133832627808532,0.1592,0.318
methanol_LUCJ_L5_STO-3G_CCSD.npz,methanol,LUCJ,5,STO-3G,CCSD,28,14,9,9,9997,175,0.01750525157547264,0.0175,0.0728
methanol_LUCJ_L5_STO-3G_ML.npz,methanol,LUCJ,5,STO-3G,ML,28,14,9,9,10000,163,0.0163,0.016300000000000002,0.07620000000000002
methanol_LUCJ_L5_STO-3G_ML_exact.npz,methanol,LUCJ,5,STO-3G,ML_exact,28,14,9,9,10000,169,0.0169,0.016900000000000005,0.06870000000000001
methanol_LUCJ_L5_STO-3G_MP2.npz,methanol,LUCJ,5,STO-3G,MP2,28,14,9,9,10000,179,0.0179,0.017900000000000003,0.07440000000000002
methanol_LUCJ_L5_STO-3G_random.npz,methanol,LUCJ,5,STO-3G,random,28,14,9,9,9999,176,0.0176017601760176,0.017600000000000005,0.07240000000000002
methanol_LUCJ_L5_STO-3G_zeroes.npz,methanol,LUCJ,5,STO-3G,zeroes,28,14,9,9,5860,425,0.07252559726962457,0.1491,0.3002
methanol_LUCJ_L5_aug-cc-pVDZ_CCSD.npz,methanol,LUCJ,5,aug-cc-pVDZ,CCSD,28,14,9,9,9999,197,0.019701970197019702,0.019700000000000002,0.07790000000000002
methanol_LUCJ_L5_aug-cc-pVDZ_ML.npz,methanol,LUCJ,5,aug-cc-pVDZ,ML,28,14,9,9,9999,212,0.0212021202120212,0.021200000000000004,0.07800000000000001
methanol_LUCJ_L5_aug-cc-pVDZ_ML_exact.npz,methanol,LUCJ,5,aug-cc-pVDZ,ML_exact,28,14,9,9,10000,208,0.0208,0.020800000000000006,0.08120000000000002
methanol_LUCJ_L5_aug-cc-pVDZ_MP2.npz,methanol,LUCJ,5,aug-cc-pVDZ,MP2,28,14,9,9,10000,204,0.0204,0.0204,0.07320000000000002
methanol_LUCJ_L5_aug-cc-pVDZ_random.npz,methanol,LUCJ,5,aug-cc-pVDZ,random,28,14,9,9,10000,184,0.0184,0.018400000000000007,0.07360000000000003
methanol_LUCJ_L5_aug-cc-pVDZ_zeroes.npz,methanol,LUCJ,5,aug-cc-pVDZ,zeroes,28,14,9,9,6255,517,0.08265387689848122,0.1466,0.3178
methanol_LUCJ_L5_cc-pVDZ_CCSD.npz,methanol,LUCJ,5,cc-pVDZ,CCSD,28,14,9,9,10000,185,0.0185,0.018500000000000003,0.07290000000000002
methanol_LUCJ_L5_cc-pVDZ_ML.npz,methanol,LUCJ,5,cc-pVDZ,ML,28,14,9,9,9998,202,0.02020404080816163,0.020200000000000003,0.07130000000000002
methanol_LUCJ_L5_cc-pVDZ_ML_exact.npz,methanol,LUCJ,5,cc-pVDZ,ML_exact,28,14,9,9,10000,188,0.0188,0.018800000000000004,0.07320000000000002
methanol_LUCJ_L5_cc-pVDZ_MP2.npz,methanol,LUCJ,5,cc-pVDZ,MP2,28,14,9,9,10000,173,0.0173,0.017300000000000003,0.07210000000000003
methanol_LUCJ_L5_cc-pVDZ_random.npz,methanol,LUCJ,5,cc-pVDZ,random,28,14,9,9,10000,192,0.0192,0.019200000000000005,0.07430000000000002
methanol_LUCJ_L5_cc-pVDZ_zeroes.npz,methanol,LUCJ,5,cc-pVDZ,zeroes,28,14,9,9,6074,531,0.08742179782680276,0.1653,0.32780000000000004
prop-2-en-1-ol_LUCJ_L1_STO-3G_CCSD.npz,prop-2-en-1-ol,LUCJ,1,STO-3G,CCSD,52,26,16,16,10000,69,0.0069,0.0069000000000000025,0.026200000000000008
prop-2-en-1-ol_LUCJ_L1_STO-3G_ML.npz,prop-2-en-1-ol,LUCJ,1,STO-3G,ML,52,26,16,16,10000,88,0.0088,0.008800000000000002,0.04000000000000001
prop-2-en-1-ol_LUCJ_L1_STO-3G_ML_exact.npz,prop-2-en-1-ol,LUCJ,1,STO-3G,ML_exact,52,26,16,16,10000,92,0.0092,0.0092,0.038500000000000006
prop-2-en-1-ol_LUCJ_L1_STO-3G_MP2.npz,prop-2-en-1-ol,LUCJ,1,STO-3G,MP2,52,26,16,16,10000,107,0.0107,0.010700000000000001,0.04520000000000001
prop-2-en-1-ol_LUCJ_L1_STO-3G_random.npz,prop-2-en-1-ol,LUCJ,1,STO-3G,random,52,26,16,16,10000,122,0.0122,0.012200000000000003,0.05560000000000001
prop-2-en-1-ol_LUCJ_L1_STO-3G_zeroes.npz,prop-2-en-1-ol,LUCJ,1,STO-3G,zeroes,52,26,16,16,10000,144,0.0144,0.014400000000000003,0.06200000000000001
prop-2-en-1-ol_LUCJ_L1_aug-cc-pVDZ_CCSD.npz,prop-2-en-1-ol,LUCJ,1,aug-cc-pVDZ,CCSD,52,26,16,16,10000,108,0.0108,0.0108,0.048500000000000015
prop-2-en-1-ol_LUCJ_L1_aug-cc-pVDZ_ML.npz,prop-2-en-1-ol,LUCJ,1,aug-cc-pVDZ,ML,52,26,16,16,10000,137,0.0137,0.013700000000000004,0.05000000000000002
prop-2-en-1-ol_LUCJ_L1_aug-cc-pVDZ_ML_exact.npz,prop-2-en-1-ol,LUCJ,1,aug-cc-pVDZ,ML_exact,52,26,16,16,10000,115,0.0115,0.011500000000000002,0.05060000000000002
prop-2-en-1-ol_LUCJ_L1_aug-cc-pVDZ_MP2.npz,prop-2-en-1-ol,LUCJ,1,aug-cc-pVDZ,MP2,52,26,16,16,10000,115,0.0115,0.011500000000000002,0.04930000000000001
prop-2-en-1-ol_LUCJ_L1_aug-cc-pVDZ_random.npz,prop-2-en-1-ol,LUCJ,1,aug-cc-pVDZ,random,52,26,16,16,10000,115,0.0115,0.011500000000000002,0.05060000000000002
prop-2-en-1-ol_LUCJ_L1_aug-cc-pVDZ_zeroes.npz,prop-2-en-1-ol,LUCJ,1,aug-cc-pVDZ,zeroes,52,26,16,16,9999,122,0.012201220122012201,0.012200000000000003,0.04700000000000001
prop-2-en-1-ol_LUCJ_L1_cc-pVDZ_CCSD.npz,prop-2-en-1-ol,LUCJ,1,cc-pVDZ,CCSD,52,26,16,16,10000,119,0.0119,0.011899999999999999,0.050400000000000014
prop-2-en-1-ol_LUCJ_L1_cc-pVDZ_ML.npz,prop-2-en-1-ol,LUCJ,1,cc-pVDZ,ML,52,26,16,16,10000,84,0.0084,0.0084,0.033800000000000004
prop-2-en-1-ol_LUCJ_L1_cc-pVDZ_ML_exact.npz,prop-2-en-1-ol,LUCJ,1,cc-pVDZ,ML_exact,52,26,16,16,10000,97,0.0097,0.009700000000000002,0.03700000000000001
prop-2-en-1-ol_LUCJ_L1_cc-pVDZ_MP2.npz,prop-2-en-1-ol,LUCJ,1,cc-pVDZ,MP2,52,26,16,16,10000,111,0.0111,0.011099999999999999,0.04700000000000001
prop-2-en-1-ol_LUCJ_L1_cc-pVDZ_random.npz,prop-2-en-1-ol,LUCJ,1,cc-pVDZ,random,52,26,16,16,10000,123,0.0123,0.012300000000000002,0.044100000000000014
prop-2-en-1-ol_LUCJ_L1_cc-pVDZ_zeroes.npz,prop-2-en-1-ol,LUCJ,1,cc-pVDZ,zeroes,52,26,16,16,10000,136,0.0136,0.013600000000000003,0.05220000000000001
prop-2-en-1-ol_LUCJ_L2_STO-3G_CCSD.npz,prop-2-en-1-ol,LUCJ,2,STO-3G,CCSD,52,26,16,16,10000,82,0.0082,0.0082,0.03730000000000001
prop-2-en-1-ol_LUCJ_L2_STO-3G_ML.npz,prop-2-en-1-ol,LUCJ,2,STO-3G,ML,52,26,16,16,10000,81,0.0081,0.008100000000000001,0.034
prop-2-en-1-ol_LUCJ_L2_STO-3G_ML_exact.npz,prop-2-en-1-ol,LUCJ,2,STO-3G,ML_exact,52,26,16,16,10000,94,0.0094,0.009399999999999999,0.0359
prop-2-en-1-ol_LUCJ_L2_STO-3G_MP2.npz,prop-2-en-1-ol,LUCJ,2,STO-3G,MP2,52,26,16,16,10000,77,0.0077,0.007700000000000003,0.03570000000000001
prop-2-en-1-ol_LUCJ_L2_STO-3G_random.npz,prop-2-en-1-ol,LUCJ,2,STO-3G,random,52,26,16,16,10000,81,0.0081,0.008100000000000001,0.03830000000000001
prop-2-en-1-ol_LUCJ_L2_STO-3G_zeroes.npz,prop-2-en-1-ol,LUCJ,2,STO-3G,zeroes,52,26,16,16,9999,176,0.0176017601760176,0.017600000000000005,0.06130000000000001
prop-2-en-1-ol_LUCJ_L2_aug-cc-pVDZ_CCSD.npz,prop-2-en-1-ol,LUCJ,2,aug-cc-pVDZ,CCSD,52,26,16,16,10000,97,0.0097,0.009700000000000002,0.04390000000000001
prop-2-en-1-ol_LUCJ_L2_aug-cc-pVDZ_ML.npz,prop-2-en-1-ol,LUCJ,2,aug-cc-pVDZ,ML,52,26,16,16,10000,103,0.0103,0.010299999999999998,0.04290000000000001
prop-2-en-1-ol_LUCJ_L2_aug-cc-pVDZ_ML_exact.npz,prop-2-en-1-ol,LUCJ,2,aug-cc-pVDZ,ML_exact,52,26,16,16,10000,111,0.0111,0.011099999999999999,0.043200000000000016
prop-2-en-1-ol_LUCJ_L2_aug-cc-pVDZ_MP2.npz,prop-2-en-1-ol,LUCJ,2,aug-cc-pVDZ,MP2,52,26,16,16,10000,112,0.0112,0.011200000000000003,0.03950000000000001
prop-2-en-1-ol_LUCJ_L2_aug-cc-pVDZ_random.npz,prop-2-en-1-ol,LUCJ,2,aug-cc-pVDZ,random,52,26,16,16,10000,107,0.0107,0.010700000000000001,0.03470000000000001
prop-2-en-1-ol_LUCJ_L2_aug-cc-pVDZ_zeroes.npz,prop-2-en-1-ol,LUCJ,2,aug-cc-pVDZ,zeroes,52,26,16,16,9998,122,0.01220244048809762,0.012200000000000003,0.05130000000000001
prop-2-en-1-ol_LUCJ_L2_cc-pVDZ_CCSD.npz,prop-2-en-1-ol,LUCJ,2,cc-pVDZ,CCSD,52,26,16,16,10000,75,0.0075,0.007500000000000002,0.039300000000000015
prop-2-en-1-ol_LUCJ_L2_cc-pVDZ_ML.npz,prop-2-en-1-ol,LUCJ,2,cc-pVDZ,ML,52,26,16,16,10000,75,0.0075,0.007500000000000002,0.034
prop-2-en-1-ol_LUCJ_L2_cc-pVDZ_ML_exact.npz,prop-2-en-1-ol,LUCJ,2,cc-pVDZ,ML_exact,52,26,16,16,10000,109,0.0109,0.0109,0.04200000000000001
prop-2-en-1-ol_LUCJ_L2_cc-pVDZ_MP2.npz,prop-2-en-1-ol,LUCJ,2,cc-pVDZ,MP2,52,26,16,16,10000,95,0.0095,0.009499999999999998,0.03570000000000001
prop-2-en-1-ol_LUCJ_L2_cc-pVDZ_random.npz,prop-2-en-1-ol,LUCJ,2,cc-pVDZ,random,52,26,16,16,10000,114,0.0114,0.011400000000000002,0.040900000000000006
prop-2-en-1-ol_LUCJ_L2_cc-pVDZ_zeroes.npz,prop-2-en-1-ol,LUCJ,2,cc-pVDZ,zeroes,52,26,16,16,9999,126,0.012601260126012601,0.0126,0.06190000000000001
prop-2-en-1-ol_LUCJ_L3_STO-3G_CCSD.npz,prop-2-en-1-ol,LUCJ,3,STO-3G,CCSD,52,26,16,16,10000,86,0.0086,0.008599999999999998,0.0398
prop-2-en-1-ol_LUCJ_L3_STO-3G_ML.npz,prop-2-en-1-ol,LUCJ,3,STO-3G,ML,52,26,16,16,10000,81,0.0081,0.008100000000000001,0.03730000000000001
prop-2-en-1-ol_LUCJ_L3_STO-3G_ML_exact.npz,prop-2-en-1-ol,LUCJ,3,STO-3G,ML_exact,52,26,16,16,10000,89,0.0089,0.008900000000000002,0.03830000000000001
prop-2-en-1-ol_LUCJ_L3_STO-3G_MP2.npz,prop-2-en-1-ol,LUCJ,3,STO-3G,MP2,52,26,16,16,10000,76,0.0076,0.007600000000000003,0.03720000000000001
prop-2-en-1-ol_LUCJ_L3_STO-3G_random.npz,prop-2-en-1-ol,LUCJ,3,STO-3G,random,52,26,16,16,10000,114,0.0114,0.011400000000000002,0.035500000000000004
prop-2-en-1-ol_LUCJ_L3_STO-3G_zeroes.npz,prop-2-en-1-ol,LUCJ,3,STO-3G,zeroes,52,26,16,16,9999,142,0.014201420142014202,0.014200000000000004,0.06160000000000001
prop-2-en-1-ol_LUCJ_L3_aug-cc-pVDZ_CCSD.npz,prop-2-en-1-ol,LUCJ,3,aug-cc-pVDZ,CCSD,52,26,16,16,10000,109,0.0109,0.0109,0.03910000000000001
prop-2-en-1-ol_LUCJ_L3_aug-cc-pVDZ_ML.npz,prop-2-en-1-ol,LUCJ,3,aug-cc-pVDZ,ML,52,26,16,16,10000,105,0.0105,0.010500000000000002,0.03870000000000001
prop-2-en-1-ol_LUCJ_L3_aug-cc-pVDZ_ML_exact.npz,prop-2-en-1-ol,LUCJ,3,aug-cc-pVDZ,ML_exact,52,26,16,16,10000,94,0.0094,0.009399999999999999,0.03900000000000001
prop-2-en-1-ol_LUCJ_L3_aug-cc-pVDZ_MP2.npz,prop-2-en-1-ol,LUCJ,3,aug-cc-pVDZ,MP2,52,26,16,16,10000,96,0.0096,0.009600000000000003,0.03740000000000001
prop-2-en-1-ol_LUCJ_L3_aug-cc-pVDZ_random.npz,prop-2-en-1-ol,LUCJ,3,aug-cc-pVDZ,random,52,26,16,16,10000,93,0.0093,0.0093,0.03610000000000001
prop-2-en-1-ol_LUCJ_L3_aug-cc-pVDZ_zeroes.npz,prop-2-en-1-ol,LUCJ,3,aug-cc-pVDZ,zeroes,52,26,16,16,10000,103,0.0103,0.010299999999999998,0.04470000000000001
prop-2-en-1-ol_LUCJ_L3_cc-pVDZ_CCSD.npz,prop-2-en-1-ol,LUCJ,3,cc-pVDZ,CCSD,52,26,16,16,10000,105,0.0105,0.010500000000000002,0.03720000000000001
prop-2-en-1-ol_LUCJ_L3_cc-pVDZ_ML.npz,prop-2-en-1-ol,LUCJ,3,cc-pVDZ,ML,52,26,16,16,10000,89,0.0089,0.008900000000000002,0.03200000000000001
prop-2-en-1-ol_LUCJ_L3_cc-pVDZ_ML_exact.npz,prop-2-en-1-ol,LUCJ,3,cc-pVDZ,ML_exact,52,26,16,16,10000,112,0.0112,0.011200000000000003,0.0325
prop-2-en-1-ol_LUCJ_L3_cc-pVDZ_MP2.npz,prop-2-en-1-ol,LUCJ,3,cc-pVDZ,MP2,52,26,16,16,10000,78,0.0078,0.007800000000000003,0.033800000000000004
prop-2-en-1-ol_LUCJ_L3_cc-pVDZ_random.npz,prop-2-en-1-ol,LUCJ,3,cc-pVDZ,random,52,26,16,16,10000,84,0.0084,0.0084,0.03640000000000001
prop-2-en-1-ol_LUCJ_L3_cc-pVDZ_zeroes.npz,prop-2-en-1-ol,LUCJ,3,cc-pVDZ,zeroes,52,26,16,16,10000,121,0.0121,0.012100000000000003,0.05540000000000001
prop-2-en-1-ol_LUCJ_L4_STO-3G_CCSD.npz,prop-2-en-1-ol,LUCJ,4,STO-3G,CCSD,52,26,16,16,10000,94,0.0094,0.009399999999999999,0.03840000000000001
prop-2-en-1-ol_LUCJ_L4_STO-3G_ML.npz,prop-2-en-1-ol,LUCJ,4,STO-3G,ML,52,26,16,16,10000,111,0.0111,0.011099999999999999,0.039400000000000004
prop-2-en-1-ol_LUCJ_L4_STO-3G_ML_exact.npz,prop-2-en-1-ol,LUCJ,4,STO-3G,ML_exact,52,26,16,16,10000,113,0.0113,0.011300000000000003,0.04050000000000001
prop-2-en-1-ol_LUCJ_L4_STO-3G_MP2.npz,prop-2-en-1-ol,LUCJ,4,STO-3G,MP2,52,26,16,16,10000,121,0.0121,0.012100000000000003,0.040600000000000004
prop-2-en-1-ol_LUCJ_L4_STO-3G_random.npz,prop-2-en-1-ol,LUCJ,4,STO-3G,random,52,26,16,16,10000,101,0.0101,0.0101,0.03970000000000001
prop-2-en-1-ol_LUCJ_L4_STO-3G_zeroes.npz,prop-2-en-1-ol,LUCJ,4,STO-3G,zeroes,52,26,16,16,9999,162,0.016201620162016202,0.016200000000000003,0.056200000000000014
prop-2-en-1-ol_LUCJ_L4_aug-cc-pVDZ_CCSD.npz,prop-2-en-1-ol,LUCJ,4,aug-cc-pVDZ,CCSD,52,26,16,16,10000,97,0.0097,0.009700000000000002,0.04160000000000001
prop-2-en-1-ol_LUCJ_L4_aug-cc-pVDZ_ML.npz,prop-2-en-1-ol,LUCJ,4,aug-cc-pVDZ,ML,52,26,16,16,10000,101,0.0101,0.0101,0.037500000000000006
prop-2-en-1-ol_LUCJ_L4_aug-cc-pVDZ_ML_exact.npz,prop-2-en-1-ol,LUCJ,4,aug-cc-pVDZ,ML_exact,52,26,16,16,10000,94,0.0094,0.009399999999999999,0.03960000000000001
prop-2-en-1-ol_LUCJ_L4_aug-cc-pVDZ_MP2.npz,prop-2-en-1-ol,LUCJ,4,aug-cc-pVDZ,MP2,52,26,16,16,10000,107,0.0107,0.010700000000000001,0.04110000000000001
prop-2-en-1-ol_LUCJ_L4_aug-cc-pVDZ_random.npz,prop-2-en-1-ol,LUCJ,4,aug-cc-pVDZ,random,52,26,16,16,10000,104,0.0104,0.010400000000000003,0.03900000000000001
prop-2-en-1-ol_LUCJ_L4_aug-cc-pVDZ_zeroes.npz,prop-2-en-1-ol,LUCJ,4,aug-cc-pVDZ,zeroes,52,26,16,16,9998,105,0.010502100420084017,0.010500000000000002,0.04330000000000001
prop-2-en-1-ol_LUCJ_L4_cc-pVDZ_CCSD.npz,prop-2-en-1-ol,LUCJ,4,cc-pVDZ,CCSD,52,26,16,16,10000,95,0.0095,0.009499999999999998,0.04150000000000001
prop-2-en-1-ol_LUCJ_L4_cc-pVDZ_ML.npz,prop-2-en-1-ol,LUCJ,4,cc-pVDZ,ML,52,26,16,16,10000,110,0.011,0.011,0.04080000000000001
prop-2-en-1-ol_LUCJ_L4_cc-pVDZ_ML_exact.npz,prop-2-en-1-ol,LUCJ,4,cc-pVDZ,ML_exact,52,26,16,16,10000,101,0.0101,0.0101,0.04210000000000001
prop-2-en-1-ol_LUCJ_L4_cc-pVDZ_MP2.npz,prop-2-en-1-ol,LUCJ,4,cc-pVDZ,MP2,52,26,16,16,10000,102,0.0102,0.010199999999999999,0.03900000000000001
prop-2-en-1-ol_LUCJ_L4_cc-pVDZ_random.npz,prop-2-en-1-ol,LUCJ,4,cc-pVDZ,random,52,26,16,16,10000,98,0.0098,0.009800000000000001,0.039900000000000005
prop-2-en-1-ol_LUCJ_L4_cc-pVDZ_zeroes.npz,prop-2-en-1-ol,LUCJ,4,cc-pVDZ,zeroes,52,26,16,16,9998,154,0.015403080616123225,0.015400000000000002,0.053300000000000014
prop-2-en-1-ol_LUCJ_L5_STO-3G_CCSD.npz,prop-2-en-1-ol,LUCJ,5,STO-3G,CCSD,52,26,16,16,10000,103,0.0103,0.010299999999999998,0.03920000000000001
prop-2-en-1-ol_LUCJ_L5_STO-3G_ML.npz,prop-2-en-1-ol,LUCJ,5,STO-3G,ML,52,26,16,16,10000,82,0.0082,0.0082,0.04330000000000001
prop-2-en-1-ol_LUCJ_L5_STO-3G_ML_exact.npz,prop-2-en-1-ol,LUCJ,5,STO-3G,ML_exact,52,26,16,16,10000,100,0.01,0.01,0.04600000000000001
prop-2-en-1-ol_LUCJ_L5_STO-3G_MP2.npz,prop-2-en-1-ol,LUCJ,5,STO-3G,MP2,52,26,16,16,10000,120,0.012,0.012000000000000004,0.04190000000000001
prop-2-en-1-ol_LUCJ_L5_STO-3G_random.npz,prop-2-en-1-ol,LUCJ,5,STO-3G,random,52,26,16,16,10000,100,0.01,0.01,0.04710000000000001
prop-2-en-1-ol_LUCJ_L5_STO-3G_zeroes.npz,prop-2-en-1-ol,LUCJ,5,STO-3G,zeroes,52,26,16,16,10000,144,0.0144,0.014400000000000003,0.06510000000000002
prop-2-en-1-ol_LUCJ_L5_aug-cc-pVDZ_CCSD.npz,prop-2-en-1-ol,LUCJ,5,aug-cc-pVDZ,CCSD,52,26,16,16,10000,118,0.0118,0.0118,0.042300000000000004
prop-2-en-1-ol_LUCJ_L5_aug-cc-pVDZ_ML.npz,prop-2-en-1-ol,LUCJ,5,aug-cc-pVDZ,ML,52,26,16,16,10000,103,0.0103,0.010299999999999998,0.040900000000000006
prop-2-en-1-ol_LUCJ_L5_aug-cc-pVDZ_ML_exact.npz,prop-2-en-1-ol,LUCJ,5,aug-cc-pVDZ,ML_exact,52,26,16,16,10000,111,0.0111,0.011099999999999999,0.044600000000000015
prop-2-en-1-ol_LUCJ_L5_aug-cc-pVDZ_MP2.npz,prop-2-en-1-ol,LUCJ,5,aug-cc-pVDZ,MP2,52,26,16,16,10000,85,0.0085,0.008499999999999999,0.04190000000000001
prop-2-en-1-ol_LUCJ_L5_aug-cc-pVDZ_random.npz,prop-2-en-1-ol,LUCJ,5,aug-cc-pVDZ,random,52,26,16,16,10000,122,0.0122,0.012200000000000003,0.038900000000000004
prop-2-en-1-ol_LUCJ_L5_aug-cc-pVDZ_zeroes.npz,prop-2-en-1-ol,LUCJ,5,aug-cc-pVDZ,zeroes,52,26,16,16,9997,113,0.011303391017305191,0.011300000000000003,0.045100000000000015
prop-2-en-1-ol_LUCJ_L5_cc-pVDZ_CCSD.npz,prop-2-en-1-ol,LUCJ,5,cc-pVDZ,CCSD,52,26,16,16,10000,102,0.0102,0.010199999999999999,0.04260000000000001
prop-2-en-1-ol_LUCJ_L5_cc-pVDZ_ML.npz,prop-2-en-1-ol,LUCJ,5,cc-pVDZ,ML,52,26,16,16,10000,96,0.0096,0.009600000000000003,0.04250000000000001
prop-2-en-1-ol_LUCJ_L5_cc-pVDZ_ML_exact.npz,prop-2-en-1-ol,LUCJ,5,cc-pVDZ,ML_exact,52,26,16,16,10000,109,0.0109,0.0109,0.04370000000000001
prop-2-en-1-ol_LUCJ_L5_cc-pVDZ_MP2.npz,prop-2-en-1-ol,LUCJ,5,cc-pVDZ,MP2,52,26,16,16,10000,112,0.0112,0.011200000000000003,0.03810000000000001
prop-2-en-1-ol_LUCJ_L5_cc-pVDZ_random.npz,prop-2-en-1-ol,LUCJ,5,cc-pVDZ,random,52,26,16,16,10000,97,0.0097,0.009700000000000002,0.043100000000000006
prop-2-en-1-ol_LUCJ_L5_cc-pVDZ_zeroes.npz,prop-2-en-1-ol,LUCJ,5,cc-pVDZ,zeroes,52,26,16,16,10000,152,0.0152,0.015200000000000003,0.05470000000000001
water_LUCJ_L1_STO-3G_CCSD.npz,water,LUCJ,1,STO-3G,CCSD,14,7,5,5,1122,104,0.09269162210338681,0.5132999999999999,0.3304
water_LUCJ_L1_STO-3G_ML.npz,water,LUCJ,1,STO-3G,ML,14,7,5,5,1348,143,0.10608308605341246,0.4727999999999999,0.3353
water_LUCJ_L1_STO-3G_ML_exact.npz,water,LUCJ,1,STO-3G,ML_exact,14,7,5,5,1310,95,0.07251908396946564,0.4965999999999999,0.3125
water_LUCJ_L1_STO-3G_MP2.npz,water,LUCJ,1,STO-3G,MP2,14,7,5,5,1993,186,0.09332664325137983,0.45339999999999997,0.3286
water_LUCJ_L1_STO-3G_random.npz,water,LUCJ,1,STO-3G,random,14,7,5,5,2607,299,0.11469121595703874,0.4385,0.34149999999999997
water_LUCJ_L1_STO-3G_zeroes.npz,water,LUCJ,1,STO-3G,zeroes,14,7,5,5,272,29,0.10661764705882353,0.7503999999999998,0.1995
water_LUCJ_L1_aug-cc-pVDZ_CCSD.npz,water,LUCJ,1,aug-cc-pVDZ,CCSD,14,7,5,5,880,72,0.08181818181818182,0.5908,0.2812
water_LUCJ_L1_aug-cc-pVDZ_ML.npz,water,LUCJ,1,aug-cc-pVDZ,ML,14,7,5,5,942,72,0.07643312101910828,0.6001999999999998,0.2755
water_LUCJ_L1_aug-cc-pVDZ_ML_exact.npz,water,LUCJ,1,aug-cc-pVDZ,ML_exact,14,7,5,5,801,70,0.08739076154806492,0.6323999999999997,0.2572
water_LUCJ_L1_aug-cc-pVDZ_MP2.npz,water,LUCJ,1,aug-cc-pVDZ,MP2,14,7,5,5,857,69,0.08051341890315053,0.5831,0.2909
water_LUCJ_L1_aug-cc-pVDZ_random.npz,water,LUCJ,1,aug-cc-pVDZ,random,14,7,5,5,3440,413,0.12005813953488371,0.43579999999999997,0.3429
